date,currency,iv_atm,skew_25d,butterfly_25d,term_spread,iv_25d_put,iv_25d_call,spot,interpolated
2023-12-14,ETH,0.4849,-0.0436,0.0484,-0.079,0.5115,0.5551,2274.35,True
2023-12-15,ETH,0.4954,-0.0359,0.0414,-0.0709,0.5189,0.5548,2264.6,True
2023-12-16,ETH,0.5059,-0.0282,0.0345,-0.0627,0.5263,0.5545,2254.85,True
2023-12-17,ETH,0.5164,-0.0206,0.0275,-0.0545,0.5337,0.5543,2245.1,True
2023-12-18,ETH,0.5269,-0.0129,0.0206,-0.0463,0.5411,0.554,2235.35,True
2023-12-19,ETH,0.5374,-0.0052,0.0136,-0.0382,0.5485,0.5537,2225.6,True
2023-12-20,ETH,0.5479,0.0025,0.0067,-0.03,0.5559,0.5534,2215.85,False
2023-12-21,ETH,0.5541,-0.0098,0.0106,-0.0268,0.5599,0.5696,2240.01,True
2023-12-22,ETH,0.5604,-0.022,0.0144,-0.0235,0.5638,0.5859,2264.18,True
2023-12-23,ETH,0.5666,-0.0343,0.0183,-0.0203,0.5678,0.6021,2288.34,True
2023-12-24,ETH,0.5728,-0.0466,0.0222,-0.017,0.5717,0.6183,2312.51,True
2023-12-25,ETH,0.579,-0.0589,0.0261,-0.0138,0.5757,0.6345,2336.67,True
2023-12-26,ETH,0.5853,-0.0711,0.0299,-0.0105,0.5796,0.6508,2360.84,True
2023-12-27,ETH,0.5915,-0.0834,0.0338,-0.0073,0.5836,0.667,2385.0,False
2023-12-28,ETH,0.5992,-0.0646,0.0322,-0.0146,0.5991,0.6637,2362.01,True
2023-12-29,ETH,0.6069,-0.0458,0.0306,-0.0218,0.6145,0.6603,2339.03,True
2023-12-30,ETH,0.6146,-0.027,0.029,-0.0291,0.63,0.657,2316.04,True
2023-12-31,ETH,0.6222,-0.0083,0.0273,-0.0363,0.6454,0.6537,2293.06,True
2024-01-01,ETH,0.6299,0.0105,0.0257,-0.0436,0.6609,0.6504,2270.07,True
2024-01-02,ETH,0.6376,0.0293,0.0241,-0.0508,0.6763,0.647,2247.09,True
2024-01-03,ETH,0.6453,0.0481,0.0225,-0.0581,0.6918,0.6437,2224.1,False
2024-01-04,ETH,0.6499,0.0353,0.0214,-0.0479,0.6889,0.6536,2276.71,True
2024-01-05,ETH,0.6545,0.0226,0.0203,-0.0378,0.686,0.6634,2329.33,True
2024-01-06,ETH,0.6591,0.0098,0.0192,-0.0276,0.6831,0.6733,2381.94,True
2024-01-07,ETH,0.6637,-0.0029,0.018,-0.0175,0.6803,0.6832,2434.56,True
2024-01-08,ETH,0.6683,-0.0157,0.0169,-0.0073,0.6774,0.6931,2487.17,True
2024-01-09,ETH,0.6729,-0.0284,0.0158,0.0028,0.6745,0.7029,2539.79,True
2024-01-10,ETH,0.6775,-0.0412,0.0147,0.013,0.6716,0.7128,2592.4,False
2024-01-11,ETH,0.6636,-0.0337,0.0132,0.0083,0.6599,0.6936,2584.41,True
2024-01-12,ETH,0.6496,-0.0262,0.0116,0.0036,0.6481,0.6744,2576.41,True
2024-01-13,ETH,0.6357,-0.0187,0.0101,-0.0011,0.6364,0.6552,2568.42,True
2024-01-14,ETH,0.6218,-0.0113,0.0085,-0.0057,0.6247,0.6359,2560.43,True
2024-01-15,ETH,0.6079,-0.0038,0.007,-0.0104,0.613,0.6167,2552.44,True
2024-01-16,ETH,0.5939,0.0037,0.0054,-0.0151,0.6012,0.5975,2544.44,True
2024-01-17,ETH,0.58,0.0112,0.0039,-0.0198,0.5895,0.5783,2536.45,False
2024-01-18,ETH,0.5659,0.0175,0.0055,-0.0174,0.5801,0.5626,2492.32,True
2024-01-19,ETH,0.5517,0.0238,0.0071,-0.0151,0.5708,0.547,2448.19,True
2024-01-20,ETH,0.5376,0.0301,0.0087,-0.0127,0.5614,0.5313,2404.06,True
2024-01-21,ETH,0.5235,0.0364,0.0103,-0.0103,0.552,0.5156,2359.94,True
2024-01-22,ETH,0.5094,0.0427,0.0119,-0.0079,0.5426,0.4999,2315.81,True
2024-01-23,ETH,0.4952,0.049,0.0135,-0.0056,0.5333,0.4843,2271.68,True
2024-01-24,ETH,0.4811,0.0553,0.0151,-0.0032,0.5239,0.4686,2227.55,False
2024-01-25,ETH,0.4755,0.0452,0.0171,-0.0084,0.5153,0.4701,2233.56,True
2024-01-26,ETH,0.4699,0.035,0.0192,-0.0137,0.5066,0.4716,2239.58,True
2024-01-27,ETH,0.4643,0.0249,0.0212,-0.0189,0.498,0.4731,2245.59,True
2024-01-28,ETH,0.4587,0.0148,0.0232,-0.0241,0.4893,0.4745,2251.61,True
2024-01-29,ETH,0.4531,0.0047,0.0252,-0.0293,0.4807,0.476,2257.62,True
2024-01-30,ETH,0.4475,-0.0055,0.0273,-0.0346,0.472,0.4775,2263.64,True
2024-01-31,ETH,0.4419,-0.0156,0.0293,-0.0398,0.4634,0.479,2269.65,False
2024-02-01,ETH,0.4363,-0.0228,0.0272,-0.0385,0.452,0.4748,2291.36,True
2024-02-02,ETH,0.4306,-0.0301,0.025,-0.0372,0.4406,0.4707,2313.08,True
2024-02-03,ETH,0.425,-0.0373,0.0229,-0.0359,0.4292,0.4665,2334.79,True
2024-02-04,ETH,0.4193,-0.0445,0.0208,-0.0345,0.4179,0.4624,2356.51,True
2024-02-05,ETH,0.4137,-0.0517,0.0187,-0.0332,0.4065,0.4582,2378.22,True
2024-02-06,ETH,0.408,-0.059,0.0165,-0.0319,0.3951,0.4541,2399.94,True
2024-02-07,ETH,0.4024,-0.0662,0.0144,-0.0306,0.3837,0.4499,2421.65,False
2024-02-08,ETH,0.4201,-0.0663,0.0129,-0.0271,0.3998,0.4662,2472.14,True
2024-02-09,ETH,0.4379,-0.0665,0.0114,-0.0235,0.416,0.4824,2522.64,True
2024-02-10,ETH,0.4556,-0.0666,0.0099,-0.02,0.4321,0.4987,2573.13,True
2024-02-11,ETH,0.4733,-0.0667,0.0083,-0.0165,0.4483,0.515,2623.62,True
2024-02-12,ETH,0.491,-0.0668,0.0068,-0.013,0.4644,0.5313,2674.11,True
2024-02-13,ETH,0.5088,-0.067,0.0053,-0.0094,0.4806,0.5475,2724.61,True
2024-02-14,ETH,0.5265,-0.0671,0.0038,-0.0059,0.4967,0.5638,2775.1,False
2024-02-15,ETH,0.5344,-0.0669,0.005,-0.0094,0.5058,0.5728,2806.46,True
2024-02-16,ETH,0.5423,-0.0668,0.0061,-0.013,0.515,0.5817,2837.83,True
2024-02-17,ETH,0.5502,-0.0666,0.0073,-0.0165,0.5241,0.5907,2869.19,True
2024-02-18,ETH,0.558,-0.0665,0.0084,-0.02,0.5332,0.5997,2900.56,True
2024-02-19,ETH,0.5659,-0.0663,0.0096,-0.0235,0.5423,0.6087,2931.92,True
2024-02-20,ETH,0.5738,-0.0662,0.0107,-0.0271,0.5515,0.6176,2963.29,True
2024-02-21,ETH,0.5817,-0.066,0.0119,-0.0306,0.5606,0.6266,2994.65,False
2024-02-22,ETH,0.5862,-0.0618,0.0114,-0.0283,0.5667,0.6285,3062.52,True
2024-02-23,ETH,0.5907,-0.0576,0.011,-0.0261,0.5729,0.6305,3130.39,True
2024-02-24,ETH,0.5952,-0.0534,0.0105,-0.0238,0.579,0.6324,3198.26,True
2024-02-25,ETH,0.5997,-0.0491,0.01,-0.0215,0.5852,0.6343,3266.14,True
2024-02-26,ETH,0.6042,-0.0449,0.0095,-0.0192,0.5913,0.6362,3334.01,True
2024-02-27,ETH,0.6087,-0.0407,0.0091,-0.017,0.5975,0.6382,3401.88,True
2024-02-28,ETH,0.6132,-0.0365,0.0086,-0.0147,0.6036,0.6401,3469.75,False
2024-02-29,ETH,0.6315,-0.0456,0.0116,-0.0123,0.6203,0.6659,3516.03,True
2024-03-01,ETH,0.6499,-0.0547,0.0145,-0.01,0.6371,0.6918,3562.31,True
2024-03-02,ETH,0.6682,-0.0638,0.0175,-0.0076,0.6538,0.7176,3608.59,True
2024-03-03,ETH,0.6865,-0.073,0.0204,-0.0052,0.6705,0.7435,3654.86,True
2024-03-04,ETH,0.7048,-0.0821,0.0234,-0.0028,0.6872,0.7693,3701.14,True
2024-03-05,ETH,0.7232,-0.0912,0.0263,-0.0005,0.704,0.7952,3747.42,True
2024-03-06,ETH,0.7415,-0.1003,0.0293,0.0019,0.7207,0.821,3793.7,False
2024-03-07,ETH,0.7373,-0.0836,0.0325,-0.0026,0.728,0.8116,3818.41,True
2024-03-08,ETH,0.7331,-0.0669,0.0356,-0.0071,0.7353,0.8022,3843.13,True
2024-03-09,ETH,0.7289,-0.0502,0.0388,-0.0116,0.7426,0.7928,3867.84,True
2024-03-10,ETH,0.7247,-0.0335,0.042,-0.0161,0.75,0.7835,3892.56,True
2024-03-11,ETH,0.7205,-0.0168,0.0452,-0.0206,0.7573,0.7741,3917.27,True
2024-03-12,ETH,0.7163,-0.0001,0.0483,-0.0251,0.7646,0.7647,3941.99,True
2024-03-13,ETH,0.7121,0.0166,0.0515,-0.0296,0.7719,0.7553,3966.7,False
2024-03-14,ETH,0.7231,0.0086,0.0466,-0.0273,0.7741,0.7655,3902.54,True
2024-03-15,ETH,0.7342,0.0005,0.0418,-0.0249,0.7762,0.7757,3838.37,True
2024-03-16,ETH,0.7452,-0.0075,0.0369,-0.0226,0.7784,0.7859,3774.21,True
2024-03-17,ETH,0.7562,-0.0156,0.0321,-0.0203,0.7805,0.7961,3710.04,True
2024-03-18,ETH,0.7672,-0.0236,0.0272,-0.018,0.7827,0.8063,3645.88,True
2024-03-19,ETH,0.7783,-0.0317,0.0224,-0.0156,0.7848,0.8165,3581.71,True
2024-03-20,ETH,0.7893,-0.0397,0.0175,-0.0133,0.787,0.8267,3517.55,False
2024-03-21,ETH,0.7851,-0.0238,0.0182,-0.0149,0.7914,0.8152,3525.76,True
2024-03-22,ETH,0.7809,-0.0078,0.0188,-0.0165,0.7959,0.8037,3533.96,True
2024-03-23,ETH,0.7767,0.0081,0.0195,-0.0181,0.8003,0.7922,3542.17,True
2024-03-24,ETH,0.7726,0.024,0.0201,-0.0197,0.8047,0.7807,3550.38,True
2024-03-25,ETH,0.7684,0.0399,0.0208,-0.0213,0.8091,0.7692,3558.59,True
2024-03-26,ETH,0.7642,0.0559,0.0214,-0.0229,0.8136,0.7577,3566.79,True
2024-03-27,ETH,0.76,0.0718,0.0221,-0.0245,0.818,0.7462,3575.0,False
2024-03-28,ETH,0.7582,0.0669,0.0202,-0.0268,0.8119,0.7449,3538.94,True
2024-03-29,ETH,0.7564,0.0621,0.0184,-0.029,0.8058,0.7437,3502.89,True
2024-03-30,ETH,0.7546,0.0572,0.0165,-0.0313,0.7997,0.7424,3466.83,True
2024-03-31,ETH,0.7527,0.0524,0.0146,-0.0335,0.7935,0.7412,3430.77,True
2024-04-01,ETH,0.7509,0.0475,0.0127,-0.0358,0.7874,0.7399,3394.71,True
2024-04-02,ETH,0.7491,0.0427,0.0109,-0.038,0.7813,0.7387,3358.66,True
2024-04-03,ETH,0.7473,0.0378,0.009,-0.0403,0.7752,0.7374,3322.6,False
2024-04-04,ETH,0.7441,0.0332,0.008,-0.0409,0.7686,0.7355,3359.88,True
2024-04-05,ETH,0.7408,0.0285,0.007,-0.0414,0.7621,0.7336,3397.16,True
2024-04-06,ETH,0.7376,0.0239,0.006,-0.042,0.7555,0.7317,3434.44,True
2024-04-07,ETH,0.7344,0.0192,0.0049,-0.0426,0.749,0.7297,3471.71,True
2024-04-08,ETH,0.7312,0.0146,0.0039,-0.0432,0.7424,0.7278,3508.99,True
2024-04-09,ETH,0.7279,0.0099,0.0029,-0.0437,0.7359,0.7259,3546.27,True
2024-04-10,ETH,0.7247,0.0053,0.0019,-0.0443,0.7293,0.724,3583.55,False
2024-04-11,ETH,0.7299,0.0311,0.0025,-0.0342,0.748,0.7169,3496.62,True
2024-04-12,ETH,0.7352,0.0569,0.003,-0.0242,0.7667,0.7098,3409.69,True
2024-04-13,ETH,0.7404,0.0827,0.0036,-0.0141,0.7854,0.7027,3322.76,True
2024-04-14,ETH,0.7456,0.1085,0.0042,-0.0041,0.8041,0.6956,3235.84,True
2024-04-15,ETH,0.7508,0.1343,0.0048,0.006,0.8228,0.6885,3148.91,True
2024-04-16,ETH,0.7561,0.1601,0.0053,0.016,0.8415,0.6814,3061.98,True
2024-04-17,ETH,0.7613,0.1859,0.0059,0.0261,0.8602,0.6743,2975.05,False
2024-04-18,ETH,0.7501,0.1726,0.0091,0.0176,0.8456,0.673,2997.99,True
2024-04-19,ETH,0.739,0.1592,0.0124,0.0091,0.831,0.6718,3020.92,True
2024-04-20,ETH,0.7278,0.1459,0.0156,0.0006,0.8164,0.6705,3043.86,True
2024-04-21,ETH,0.7166,0.1325,0.0189,-0.0078,0.8017,0.6692,3066.79,True
2024-04-22,ETH,0.7054,0.1192,0.0221,-0.0163,0.7871,0.6679,3089.73,True
2024-04-23,ETH,0.6943,0.1058,0.0254,-0.0248,0.7725,0.6667,3112.66,True
2024-04-24,ETH,0.6831,0.0925,0.0286,-0.0333,0.7579,0.6654,3135.6,False
2024-04-25,ETH,0.677,0.0966,0.0256,-0.0284,0.7509,0.6543,3104.66,True
2024-04-26,ETH,0.671,0.1006,0.0225,-0.0235,0.7438,0.6432,3073.71,True
2024-04-27,ETH,0.6649,0.1047,0.0195,-0.0186,0.7368,0.6321,3042.77,True
2024-04-28,ETH,0.6589,0.1087,0.0165,-0.0137,0.7297,0.621,3011.83,True
2024-04-29,ETH,0.6528,0.1128,0.0135,-0.0088,0.7227,0.6099,2980.89,True
2024-04-30,ETH,0.6468,0.1168,0.0104,-0.0039,0.7156,0.5988,2949.94,True
2024-05-01,ETH,0.6407,0.1209,0.0074,0.001,0.7086,0.5877,2919.0,False
2024-05-02,ETH,0.6333,0.1149,0.0095,-0.0003,0.7003,0.5854,2928.14,True
2024-05-03,ETH,0.626,0.1089,0.0116,-0.0015,0.6921,0.5832,2937.29,True
2024-05-04,ETH,0.6186,0.1029,0.0137,-0.0028,0.6838,0.5809,2946.43,True
2024-05-05,ETH,0.6112,0.097,0.0159,-0.0041,0.6756,0.5786,2955.57,True
2024-05-06,ETH,0.6038,0.091,0.018,-0.0054,0.6673,0.5763,2964.71,True
2024-05-07,ETH,0.5965,0.085,0.0201,-0.0066,0.6591,0.5741,2973.86,True
2024-05-08,ETH,0.5891,0.079,0.0222,-0.0079,0.6508,0.5718,2983.0,False
2024-05-09,ETH,0.5877,0.0638,0.023,-0.0084,0.6427,0.5789,2987.89,True
2024-05-10,ETH,0.5864,0.0486,0.0239,-0.0089,0.6346,0.5859,2992.77,True
2024-05-11,ETH,0.585,0.0334,0.0247,-0.0094,0.6265,0.593,2997.66,True
2024-05-12,ETH,0.5837,0.0183,0.0255,-0.01,0.6183,0.6001,3002.54,True
2024-05-13,ETH,0.5823,0.0031,0.0263,-0.0105,0.6102,0.6072,3007.43,True
2024-05-14,ETH,0.581,-0.0121,0.0272,-0.011,0.6021,0.6142,3012.31,True
2024-05-15,ETH,0.5796,-0.0273,0.028,-0.0115,0.594,0.6213,3017.2,False
2024-05-16,ETH,0.608,-0.0222,0.0252,-0.0051,0.6221,0.6442,3130.96,True
2024-05-17,ETH,0.6363,-0.017,0.0223,0.0013,0.6501,0.6672,3244.73,True
2024-05-18,ETH,0.6647,-0.0119,0.0195,0.0077,0.6782,0.6901,3358.49,True
2024-05-19,ETH,0.693,-0.0067,0.0166,0.0142,0.7063,0.713,3472.26,True
2024-05-20,ETH,0.7214,-0.0016,0.0138,0.0206,0.7344,0.7359,3586.02,True
2024-05-21,ETH,0.7497,0.0036,0.0109,0.027,0.7624,0.7589,3699.79,True
2024-05-22,ETH,0.7781,0.0087,0.0081,0.0334,0.7905,0.7818,3813.55,False
2024-05-23,ETH,0.7582,0.004,0.0112,0.0268,0.7714,0.7674,3799.91,True
2024-05-24,ETH,0.7383,-0.0006,0.0144,0.0202,0.7524,0.753,3786.28,True
2024-05-25,ETH,0.7184,-0.0053,0.0175,0.0136,0.7333,0.7386,3772.64,True
2024-05-26,ETH,0.6986,-0.0099,0.0206,0.0071,0.7142,0.7241,3759.01,True
2024-05-27,ETH,0.6787,-0.0146,0.0237,0.0005,0.6951,0.7097,3745.37,True
2024-05-28,ETH,0.6588,-0.0192,0.0269,-0.0061,0.6761,0.6953,3731.74,True
2024-05-29,ETH,0.6389,-0.0239,0.03,-0.0127,0.657,0.6809,3718.1,False
2024-05-30,ETH,0.6385,-0.0282,0.0264,-0.0141,0.6508,0.679,3737.36,True
2024-05-31,ETH,0.6381,-0.0326,0.0227,-0.0154,0.6446,0.6772,3756.61,True
2024-06-01,ETH,0.6377,-0.0369,0.0191,-0.0168,0.6384,0.6753,3775.87,True
2024-06-02,ETH,0.6373,-0.0412,0.0155,-0.0181,0.6322,0.6734,3795.13,True
2024-06-03,ETH,0.6369,-0.0455,0.0119,-0.0195,0.626,0.6715,3814.39,True
2024-06-04,ETH,0.6365,-0.0499,0.0082,-0.0208,0.6198,0.6697,3833.64,True
2024-06-05,ETH,0.6361,-0.0542,0.0046,-0.0222,0.6136,0.6678,3852.9,False
2024-06-06,ETH,0.6349,-0.0503,0.0044,-0.0188,0.6141,0.6644,3803.49,True
2024-06-07,ETH,0.6337,-0.0465,0.0042,-0.0154,0.6146,0.6611,3754.09,True
2024-06-08,ETH,0.6325,-0.0426,0.004,-0.012,0.6151,0.6577,3704.68,True
2024-06-09,ETH,0.6312,-0.0387,0.0038,-0.0087,0.6157,0.6544,3655.27,True
2024-06-10,ETH,0.63,-0.0348,0.0036,-0.0053,0.6162,0.651,3605.86,True
2024-06-11,ETH,0.6288,-0.031,0.0034,-0.0019,0.6167,0.6477,3556.46,True
2024-06-12,ETH,0.6276,-0.0271,0.0032,0.0015,0.6172,0.6443,3507.05,False
2024-06-13,ETH,0.6286,-0.0304,0.0086,-0.0009,0.6219,0.6523,3521.32,True
2024-06-14,ETH,0.6295,-0.0336,0.0139,-0.0034,0.6266,0.6602,3535.59,True
2024-06-15,ETH,0.6305,-0.0369,0.0193,-0.0058,0.6313,0.6682,3549.86,True
2024-06-16,ETH,0.6314,-0.0401,0.0246,-0.0082,0.636,0.6761,3564.14,True
2024-06-17,ETH,0.6324,-0.0434,0.03,-0.0106,0.6407,0.6841,3578.41,True
2024-06-18,ETH,0.6333,-0.0466,0.0353,-0.0131,0.6454,0.692,3592.68,True
2024-06-19,ETH,0.6343,-0.0499,0.0407,-0.0155,0.6501,0.7,3606.95,False
2024-06-20,ETH,0.6282,-0.0521,0.037,-0.0195,0.6392,0.6912,3573.61,True
2024-06-21,ETH,0.622,-0.0542,0.0332,-0.0235,0.6282,0.6825,3540.26,True
2024-06-22,ETH,0.6159,-0.0564,0.0295,-0.0275,0.6173,0.6737,3506.92,True
2024-06-23,ETH,0.6098,-0.0586,0.0258,-0.0314,0.6063,0.6649,3473.58,True
2024-06-24,ETH,0.6037,-0.0608,0.0221,-0.0354,0.5954,0.6561,3440.24,True
2024-06-25,ETH,0.5975,-0.0629,0.0183,-0.0394,0.5844,0.6474,3406.89,True
2024-06-26,ETH,0.5914,-0.0651,0.0146,-0.0434,0.5735,0.6386,3373.55,False
2024-06-27,ETH,0.5831,-0.052,0.0145,-0.0422,0.5717,0.6236,3345.81,True
2024-06-28,ETH,0.5748,-0.0389,0.0144,-0.0409,0.5698,0.6087,3318.08,True
2024-06-29,ETH,0.5665,-0.0258,0.0143,-0.0397,0.568,0.5937,3290.34,True
2024-06-30,ETH,0.5581,-0.0126,0.0143,-0.0384,0.5661,0.5788,3262.61,True
2024-07-01,ETH,0.5498,0.0005,0.0142,-0.0372,0.5643,0.5638,3234.87,True
2024-07-02,ETH,0.5415,0.0136,0.0141,-0.0359,0.5624,0.5489,3207.14,True
2024-07-03,ETH,0.5332,0.0267,0.014,-0.0347,0.5606,0.5339,3179.4,False
2024-07-04,ETH,0.5443,0.0175,0.0161,-0.0328,0.5692,0.5517,3170.65,True
2024-07-05,ETH,0.5554,0.0082,0.0182,-0.0309,0.5777,0.5695,3161.9,True
2024-07-06,ETH,0.5665,-0.001,0.0203,-0.029,0.5863,0.5873,3153.15,True
2024-07-07,ETH,0.5775,-0.0102,0.0225,-0.0272,0.5949,0.6051,3144.4,True
2024-07-08,ETH,0.5886,-0.0194,0.0246,-0.0253,0.6035,0.6229,3135.65,True
2024-07-09,ETH,0.5997,-0.0287,0.0267,-0.0234,0.612,0.6407,3126.9,True
2024-07-10,ETH,0.6108,-0.0379,0.0288,-0.0215,0.6206,0.6585,3118.15,False
2024-07-11,ETH,0.6154,-0.032,0.0256,-0.0185,0.625,0.657,3163.11,True
2024-07-12,ETH,0.62,-0.026,0.0224,-0.0156,0.6294,0.6554,3208.08,True
2024-07-13,ETH,0.6246,-0.0201,0.0192,-0.0126,0.6338,0.6539,3253.04,True
2024-07-14,ETH,0.6293,-0.0142,0.0161,-0.0096,0.6382,0.6524,3298.01,True
2024-07-15,ETH,0.6339,-0.0083,0.0129,-0.0066,0.6426,0.6509,3342.97,True
2024-07-16,ETH,0.6385,-0.0023,0.0097,-0.0037,0.647,0.6493,3387.94,True
2024-07-17,ETH,0.6431,0.0036,0.0065,-0.0007,0.6514,0.6478,3432.9,False
2024-07-18,ETH,0.6409,0.0034,0.0057,-0.0042,0.6484,0.645,3395.69,True
2024-07-19,ETH,0.6388,0.0032,0.005,-0.0077,0.6454,0.6422,3358.47,True
2024-07-20,ETH,0.6366,0.003,0.0042,-0.0112,0.6424,0.6394,3321.26,True
2024-07-21,ETH,0.6345,0.0029,0.0035,-0.0148,0.6394,0.6365,3284.04,True
2024-07-22,ETH,0.6323,0.0027,0.0027,-0.0183,0.6364,0.6337,3246.83,True
2024-07-23,ETH,0.6302,0.0025,0.002,-0.0218,0.6334,0.6309,3209.61,True
2024-07-24,ETH,0.628,0.0023,0.0012,-0.0253,0.6304,0.6281,3172.4,False
2024-07-25,ETH,0.6155,0.0025,0.0023,-0.0276,0.6191,0.6166,3171.64,True
2024-07-26,ETH,0.6029,0.0026,0.0035,-0.03,0.6077,0.6051,3170.87,True
2024-07-27,ETH,0.5904,0.0028,0.0046,-0.0323,0.5964,0.5936,3170.11,True
2024-07-28,ETH,0.5779,0.003,0.0057,-0.0346,0.5851,0.5821,3169.34,True
2024-07-29,ETH,0.5654,0.0032,0.0068,-0.0369,0.5738,0.5706,3168.58,True
2024-07-30,ETH,0.5528,0.0033,0.008,-0.0393,0.5624,0.5591,3167.81,True
2024-07-31,ETH,0.5403,0.0035,0.0091,-0.0416,0.5511,0.5476,3167.05,False
2024-08-01,ETH,0.5627,0.0063,0.0103,-0.0363,0.5761,0.5698,3059.42,True
2024-08-02,ETH,0.585,0.0091,0.0115,-0.031,0.601,0.5919,2951.79,True
2024-08-03,ETH,0.6074,0.0119,0.0127,-0.0257,0.626,0.6141,2844.16,True
2024-08-04,ETH,0.6298,0.0146,0.0138,-0.0204,0.6509,0.6363,2736.54,True
2024-08-05,ETH,0.6522,0.0174,0.015,-0.0151,0.6759,0.6585,2628.91,True
2024-08-06,ETH,0.6745,0.0202,0.0162,-0.0098,0.7008,0.6806,2521.28,True
2024-08-07,ETH,0.6969,0.023,0.0174,-0.0045,0.7258,0.7028,2413.65,False
2024-08-08,ETH,0.6956,0.0276,0.0158,-0.0035,0.7252,0.6976,2442.29,True
2024-08-09,ETH,0.6944,0.0322,0.0142,-0.0026,0.7247,0.6925,2470.94,True
2024-08-10,ETH,0.6931,0.0368,0.0126,-0.0016,0.7241,0.6873,2499.58,True
2024-08-11,ETH,0.6918,0.0415,0.0111,-0.0006,0.7236,0.6821,2528.22,True
2024-08-12,ETH,0.6905,0.0461,0.0095,0.0004,0.723,0.6769,2556.86,True
2024-08-13,ETH,0.6893,0.0507,0.0079,0.0013,0.7225,0.6718,2585.51,True
2024-08-14,ETH,0.688,0.0553,0.0063,0.0023,0.7219,0.6666,2614.15,False
2024-08-15,ETH,0.6784,0.0486,0.0094,-0.0004,0.712,0.6634,2617.41,True
2024-08-16,ETH,0.6687,0.042,0.0124,-0.003,0.7021,0.6601,2620.66,True
2024-08-17,ETH,0.6591,0.0353,0.0155,-0.0057,0.6922,0.6569,2623.92,True
2024-08-18,ETH,0.6494,0.0286,0.0186,-0.0083,0.6823,0.6537,2627.18,True
2024-08-19,ETH,0.6398,0.0219,0.0217,-0.011,0.6724,0.6505,2630.44,True
2024-08-20,ETH,0.6301,0.0153,0.0247,-0.0136,0.6625,0.6472,2633.69,True
2024-08-21,ETH,0.6205,0.0086,0.0278,-0.0163,0.6526,0.644,2636.95,False
2024-08-22,ETH,0.6184,0.011,0.0235,-0.018,0.6473,0.6364,2624.14,True
2024-08-23,ETH,0.6162,0.0133,0.0192,-0.0197,0.6421,0.6287,2611.34,True
2024-08-24,ETH,0.6141,0.0157,0.0149,-0.0214,0.6368,0.6211,2598.53,True
2024-08-25,ETH,0.6119,0.0181,0.0105,-0.023,0.6315,0.6134,2585.72,True
2024-08-26,ETH,0.6098,0.0205,0.0062,-0.0247,0.6262,0.6058,2572.91,True
2024-08-27,ETH,0.6076,0.0228,0.0019,-0.0264,0.621,0.5981,2560.11,True
2024-08-28,ETH,0.6055,0.0252,-0.0024,-0.0281,0.6157,0.5905,2547.3,False
2024-08-29,ETH,0.6108,0.0246,0.0004,-0.0254,0.6235,0.5989,2527.81,True
2024-08-30,ETH,0.6161,0.0241,0.0032,-0.0228,0.6314,0.6073,2508.31,True
2024-08-31,ETH,0.6214,0.0235,0.006,-0.0201,0.6392,0.6157,2488.82,True
2024-09-01,ETH,0.6267,0.023,0.0089,-0.0175,0.647,0.624,2469.33,True
2024-09-02,ETH,0.632,0.0224,0.0117,-0.0148,0.6548,0.6324,2449.84,True
2024-09-03,ETH,0.6373,0.0219,0.0145,-0.0122,0.6627,0.6408,2430.34,True
2024-09-04,ETH,0.6426,0.0213,0.0173,-0.0095,0.6705,0.6492,2410.85,False
2024-09-05,ETH,0.6381,0.0182,0.0161,-0.0117,0.6633,0.6451,2403.46,True
2024-09-06,ETH,0.6337,0.0151,0.0149,-0.014,0.656,0.641,2396.06,True
2024-09-07,ETH,0.6292,0.012,0.0137,-0.0162,0.6488,0.6369,2388.67,True
2024-09-08,ETH,0.6247,0.0088,0.0125,-0.0184,0.6416,0.6327,2381.28,True
2024-09-09,ETH,0.6202,0.0057,0.0113,-0.0206,0.6344,0.6286,2373.89,True
2024-09-10,ETH,0.6158,0.0026,0.0101,-0.0229,0.6271,0.6245,2366.49,True
2024-09-11,ETH,0.6113,-0.0005,0.0089,-0.0251,0.6199,0.6204,2359.1,False
2024-09-12,ETH,0.6102,-0.0043,0.0098,-0.0311,0.6179,0.6222,2370.37,True
2024-09-13,ETH,0.6092,-0.0082,0.0108,-0.0372,0.6158,0.624,2381.64,True
2024-09-14,ETH,0.6081,-0.012,0.0117,-0.0432,0.6138,0.6258,2392.91,True
2024-09-15,ETH,0.607,-0.0158,0.0127,-0.0493,0.6118,0.6276,2404.19,True
2024-09-16,ETH,0.6059,-0.0196,0.0136,-0.0553,0.6098,0.6294,2415.46,True
2024-09-17,ETH,0.6049,-0.0235,0.0146,-0.0614,0.6077,0.6312,2426.73,True
2024-09-18,ETH,0.6038,-0.0273,0.0155,-0.0674,0.6057,0.633,2438.0,False
2024-09-19,ETH,0.6026,-0.0258,0.0118,-0.0679,0.6016,0.6274,2465.44,True
2024-09-20,ETH,0.6014,-0.0243,0.0082,-0.0685,0.5975,0.6217,2492.89,True
2024-09-21,ETH,0.6002,-0.0228,0.0045,-0.069,0.5934,0.6161,2520.33,True
2024-09-22,ETH,0.599,-0.0212,0.0008,-0.0696,0.5892,0.6105,2547.77,True
2024-09-23,ETH,0.5978,-0.0197,-0.0029,-0.0701,0.5851,0.6049,2575.21,True
